birth_year,gender,rank,given_name,source_year,source_method,source_url
1976,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1976,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,1,지영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,2,은정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,3,미영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,4,현정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,5,은주,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1977,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,1,지영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,2,은정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,3,미영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,4,현정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,5,은주,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1978,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,1,지영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,2,은정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,3,미영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,4,현정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,5,은주,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1979,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,1,지영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,2,은정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,3,미영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,4,현정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,5,은주,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1980,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,1,지영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,2,은정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,3,미영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,4,현정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,5,은주,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1981,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,1,지영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,2,은정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,3,미영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,4,현정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,5,은주,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1982,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,1,지영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,2,은정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,3,미영,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,4,현정,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,5,은주,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,6,미정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,7,선영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,8,혜정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,9,영미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,10,수정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,11,경미,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,12,은영,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,13,정은,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,14,희정,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,female,15,현주,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,1,정훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,2,성훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,3,상훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,4,성진,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,5,지훈,1978,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,6,상민,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,7,재훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,8,정호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,9,영훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,10,경수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,11,진호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,12,태훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,13,동훈,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,14,성수,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1983,male,15,준호,1978,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,1,지혜,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,2,지은,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,3,수진,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,4,혜진,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,5,은지,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,6,지현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,7,현정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,8,민정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,9,소영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,10,유정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,11,은정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,12,수연,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,13,지영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,female,14,나영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,1,지훈,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,2,성민,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,3,현우,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,4,정훈,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,5,동현,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,6,민수,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,7,성현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,8,태현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,9,진우,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,10,정민,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,11,승현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,12,재현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,13,상현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,14,민석,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1984,male,15,동욱,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,1,지혜,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,2,지은,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,3,수진,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,4,혜진,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,5,은지,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,6,지현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,7,현정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,8,민정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,9,소영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,10,유정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,11,은정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,12,수연,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,13,지영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,female,14,나영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,1,지훈,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,2,성민,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,3,현우,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,4,정훈,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,5,동현,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,6,민수,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,7,성현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,8,태현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,9,진우,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,10,정민,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,11,승현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,12,재현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,13,상현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,14,민석,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1985,male,15,동욱,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,1,지혜,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,2,지은,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,3,수진,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,4,혜진,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,5,은지,1988,historical_anchor_nearest,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,6,지현,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,7,현정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,8,민정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,9,소영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,10,유정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,11,은정,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,12,수연,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
1986,female,13,지영,1988,curated_supplement,https://www.yna.co.kr/view/AKR20250707129900518
